symbol,seed,expectancy,pf,n_signals,signed,real_expectancy,real_pf
GBPJPY,44,1.6062499999999997,1.0284515119662223,472,True,-2.32735294117647,0.9526114154891742
GBPJPY,45,-1.7648333333333321,0.964683659188473,480,True,-2.32735294117647,0.9526114154891742
GBPJPY,46,-4.446127744510977,0.910363033116234,501,True,-2.32735294117647,0.9526114154891742
GBPJPY,47,5.064367346938774,1.0885927949496317,490,True,-2.32735294117647,0.9526114154891742
GBPJPY,48,2.6846311475409843,1.0554610578791448,488,True,-2.32735294117647,0.9526114154891742
GBPJPY,49,9.762979166666668,1.1498944616938649,480,True,-2.32735294117647,0.9526114154891742
GBPJPY,50,2.570803382663847,1.049721723706049,473,True,-2.32735294117647,0.9526114154891742
GBPJPY,51,-0.6332421052631578,0.9886579426452909,475,True,-2.32735294117647,0.9526114154891742
GBPJPY,52,-1.9741614906832299,0.961733778632847,483,True,-2.32735294117647,0.9526114154891742
GBPJPY,53,-4.529645833333333,0.9144896409298797,480,True,-2.32735294117647,0.9526114154891742
GBPJPY,54,6.707719665271969,1.1216213858273452,478,True,-2.32735294117647,0.9526114154891742
GBPJPY,55,-4.042621951219512,0.9214383670941474,492,True,-2.32735294117647,0.9526114154891742
GBPJPY,56,5.5174688796680496,1.107224300874109,482,True,-2.32735294117647,0.9526114154891742
GBPJPY,57,6.84455486542443,1.1142305868954374,483,True,-2.32735294117647,0.9526114154891742
GBPJPY,58,4.2637945492662475,1.07054500047693,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,59,7.090494845360825,1.1099760660888074,485,True,-2.32735294117647,0.9526114154891742
GBPJPY,60,-0.25907756813417154,0.9950946652599255,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,61,-4.606285140562249,0.8976516265589195,498,True,-2.32735294117647,0.9526114154891742
GBPJPY,62,8.574008016032066,1.1463493141805348,499,True,-2.32735294117647,0.9526114154891742
GBPJPY,63,17.28136082474227,1.268215646216706,485,True,-2.32735294117647,0.9526114154891742
GBPJPY,64,-3.612701030927835,0.9269906259023772,485,True,-2.32735294117647,0.9526114154891742
GBPJPY,65,4.376124497991968,1.0652612880128862,498,True,-2.32735294117647,0.9526114154891742
GBPJPY,66,-2.9194057377049174,0.9391176033189234,488,True,-2.32735294117647,0.9526114154891742
GBPJPY,67,4.430226804123709,1.0838099175810245,485,True,-2.32735294117647,0.9526114154891742
GBPJPY,68,2.0600000000000014,1.0405280102025583,481,True,-2.32735294117647,0.9526114154891742
GBPJPY,69,-7.5998553719008255,0.8436473071111139,484,True,-2.32735294117647,0.9526114154891742
GBPJPY,70,-3.7388284518828456,0.9248269007269728,478,True,-2.32735294117647,0.9526114154891742
GBPJPY,71,2.0988594704684322,1.033306260590608,491,True,-2.32735294117647,0.9526114154891742
GBPJPY,72,10.90957805907173,1.1605960557980877,474,True,-2.32735294117647,0.9526114154891742
GBPJPY,73,7.549957264957265,1.1251628571610743,468,True,-2.32735294117647,0.9526114154891742
GBPJPY,74,-4.696146044624746,0.9142387970909647,493,True,-2.32735294117647,0.9526114154891742
GBPJPY,75,-4.819085106382979,0.8965553148664998,470,True,-2.32735294117647,0.9526114154891742
GBPJPY,76,1.4565970772442598,1.0255234761766623,479,True,-2.32735294117647,0.9526114154891742
GBPJPY,77,5.894662447257383,1.0936079499769504,474,True,-2.32735294117647,0.9526114154891742
GBPJPY,78,1.1625786163522036,1.0229588636614864,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,79,1.6601072961373389,1.0338462857725372,466,True,-2.32735294117647,0.9526114154891742
GBPJPY,80,6.899440993788819,1.1120141902187122,483,True,-2.32735294117647,0.9526114154891742
GBPJPY,81,3.2725260960334035,1.0703628791530992,479,True,-2.32735294117647,0.9526114154891742
